"stfips","areatype","area","areaname","periodyear","periodtype","period","Adjusted","Preliminary","benchmark",laborforce,emplab,unemp,unemprate
"06","04","000053","Monterey County","2016","03","07","Not adj","Not Prelim","2019",227900,214400,13500,5.9
"06","04","000053","Monterey County","2016","03","08","Not adj","Not Prelim","2019",226800,214200,12600,5.6
"06","04","000053","Monterey County","2016","03","09","Not adj","Not Prelim","2019",225500,213700,11800,5.2
"06","04","000053","Monterey County","2016","03","10","Not adj","Not Prelim","2019",220400,208400,12000,5.5
"06","04","000053","Monterey County","2016","03","11","Not adj","Not Prelim","2019",214900,200400,14500,6.7
"06","04","000053","Monterey County","2016","03","12","Not adj","Not Prelim","2019",206700,185600,21100,10.2
"06","04","000053","Monterey County","2017","01","00","Not adj","Not Prelim","2019",219700,204000,15700,7.2
"06","04","000053","Monterey County","2017","03","01","Not adj","Not Prelim","2019",207000,183100,23900,11.5
"06","04","000053","Monterey County","2017","03","02","Not adj","Not Prelim","2019",209600,185100,24500,11.7
"06","04","000053","Monterey County","2017","03","03","Not adj","Not Prelim","2019",212300,189300,23000,10.8
"06","04","000053","Monterey County","2017","03","04","Not adj","Not Prelim","2019",222500,205200,17300,7.8
"06","04","000053","Monterey County","2017","03","05","Not adj","Not Prelim","2019",225600,212300,13300,5.9
"06","04","000053","Monterey County","2017","03","06","Not adj","Not Prelim","2019",228600,216000,12700,5.5
"06","04","000053","Monterey County","2017","03","07","Not adj","Not Prelim","2019",230000,217500,12500,5.4
"06","04","000053","Monterey County","2017","03","08","Not adj","Not Prelim","2019",227800,216100,11700,5.2
"06","04","000053","Monterey County","2017","03","09","Not adj","Not Prelim","2019",226700,216600,10200,4.5
"06","04","000053","Monterey County","2017","03","10","Not adj","Not Prelim","2019",220900,210700,10200,4.6
"06","04","000053","Monterey County","2017","03","11","Not adj","Not Prelim","2019",217900,205800,12100,5.6
"06","04","000053","Monterey County","2017","03","12","Not adj","Not Prelim","2019",207600,190000,17700,8.5
"06","04","000053","Monterey County","2018","01","00","Not adj","Not Prelim","2019",222200,207900,14200,6.4
"06","04","000053","Monterey County","2018","03","01","Not adj","Not Prelim","2019",208900,188600,20300,9.7
"06","04","000053","Monterey County","2018","03","02","Not adj","Not Prelim","2019",215200,193300,21900,10.2
"06","04","000053","Monterey County","2018","03","03","Not adj","Not Prelim","2019",217000,195900,21000,9.7
"06","04","000053","Monterey County","2018","03","04","Not adj","Not Prelim","2019",223700,207900,15700,7.0
"06","04","000053","Monterey County","2018","03","05","Not adj","Not Prelim","2019",227900,216000,11900,5.2
"06","04","000053","Monterey County","2018","03","06","Not adj","Not Prelim","2019",231400,219700,11700,5.1
"06","04","000053","Monterey County","2018","03","07","Not adj","Not Prelim","2019",231700,220400,11300,4.9
"06","04","000053","Monterey County","2018","03","08","Not adj","Not Prelim","2019",228400,218200,10100,4.4
"06","04","000053","Monterey County","2018","03","09","Not adj","Not Prelim","2019",228200,219300,8900,3.9
"06","04","000053","Monterey County","2018","03","10","Not adj","Not Prelim","2019",224200,214700,9500,4.2
"06","04","000053","Monterey County","2018","03","11","Not adj","Not Prelim","2019",218300,207300,11000,5.0
"06","04","000053","Monterey County","2018","03","12","Not adj","Not Prelim","2019",211000,193500,17500,8.3
"06","04","000053","Monterey County","2019","01","00","Not adj","Prelim","2019",222500,208700,13800,6.2
"06","04","000053","Monterey County","2019","03","01","Not adj","Prelim","2019",210700,189400,21300,10.1
"06","04","000053","Monterey County","2019","03","02","Not adj","Prelim","2019",214500,192300,22200,10.4
"06","04","000053","Monterey County","2019","03","03","Not adj","Prelim","2019",215500,194300,21200,9.8
"06","04","000053","Monterey County","2019","03","04","Not adj","Prelim","2019",223900,208000,15900,7.1
"06","04","000053","Monterey County","2019","03","05","Not adj","Prelim","2019",229300,218300,11100,4.8
"06","04","000053","Monterey County","2019","03","06","Not adj","Prelim","2019",231700,220700,11000,4.8
"06","04","000053","Monterey County","2019","03","07","Not adj","Prelim","2019",231400,220500,10900,4.7
"06","04","000053","Monterey County","2019","03","08","Not adj","Prelim","2019",229100,219500,9600,4.2
"06","04","000053","Monterey County","2019","03","09","Not adj","Prelim","2019",228700,220600,8100,3.5
"06","04","000053","Monterey County","2019","03","10","Not adj","Prelim","2019",225000,216200,8800,3.9
"06","04","000053","Monterey County","2019","03","11","Not adj","Prelim","2019",219400,209200,10300,4.7
"06","04","000053","Monterey County","2020","03","01","Not adj","Not Prelim","2019",214100,193300,20800,9.7
"06","04","000053","Monterey County","2020","03","02","Not adj","Not Prelim","2019",217100,195300,21800,10.0
"06","04","000053","Monterey County","2020","03","03","Not adj","Not Prelim","2019",219200,192400,26700,12.2
"06","04","000053","Monterey County","2020","03","04","Not adj","Not Prelim","2019",201700,160300,41400,20.5
"06","04","000053","Monterey County","2020","03","05","Not adj","Not Prelim","2019",200200,167000,33200,16.6
"06","04","000053","Monterey County","2020","03","06","Not adj","Not Prelim","2019",203500,174200,29300,14.4
"06","04","000053","Monterey County","2020","03","07","Not adj","Prelim","2019",198400,174400,24000,12.1
"06","04","000055","Napa County","1990","01","00","Not adj","Not Prelim","2019",56400,54100,2300,4.1
"06","04","000055","Napa County","1990","03","01","Not adj","Not Prelim","2019",54700,52500,2200,4.0
"06","04","000055","Napa County","1990","03","02","Not adj","Not Prelim","2019",54900,52900,2000,3.6
"06","04","000055","Napa County","1990","03","03","Not adj","Not Prelim","2019",55100,53000,2100,3.8
"06","04","000055","Napa County","1990","03","04","Not adj","Not Prelim","2019",55900,53800,2200,3.9
"06","04","000055","Napa County","1990","03","05","Not adj","Not Prelim","2019",56500,54700,1800,3.1
"06","04","000055","Napa County","1990","03","06","Not adj","Not Prelim","2019",57000,55000,2000,3.5
"06","04","000055","Napa County","1990","03","07","Not adj","Not Prelim","2019",58200,55700,2600,4.4
"06","04","000055","Napa County","1990","03","08","Not adj","Not Prelim","2019",57900,55300,2600,4.6
"06","04","000055","Napa County","1990","03","09","Not adj","Not Prelim","2019",56900,55000,1900,3.3
"06","04","000055","Napa County","1990","03","10","Not adj","Not Prelim","2019",56800,54300,2400,4.3
"06","04","000055","Napa County","1990","03","11","Not adj","Not Prelim","2019",56800,53500,3300,5.8
"06","04","000055","Napa County","1990","03","12","Not adj","Not Prelim","2019",56300,53300,2900,5.2
"06","04","000055","Napa County","1991","01","00","Not adj","Not Prelim","2019",55200,52000,3200,5.8
"06","04","000055","Napa County","1991","03","01","Not adj","Not Prelim","2019",54400,50900,3400,6.3
"06","04","000055","Napa County","1991","03","02","Not adj","Not Prelim","2019",54400,51200,3200,5.8
"06","04","000055","Napa County","1991","03","03","Not adj","Not Prelim","2019",54700,51200,3500,6.4
"06","04","000055","Napa County","1991","03","04","Not adj","Not Prelim","2019",55300,51900,3400,6.1
"06","04","000055","Napa County","1991","03","05","Not adj","Not Prelim","2019",54700,52100,2600,4.8
"06","04","000055","Napa County","1991","03","06","Not adj","Not Prelim","2019",55200,52300,2900,5.2
"06","04","000055","Napa County","1991","03","07","Not adj","Not Prelim","2019",56300,53200,3000,5.4
"06","04","000055","Napa County","1991","03","08","Not adj","Not Prelim","2019",56400,53000,3400,6.1
"06","04","000055","Napa County","1991","03","09","Not adj","Not Prelim","2019",55500,52300,3200,5.7
"06","04","000055","Napa County","1991","03","10","Not adj","Not Prelim","2019",55000,52600,2400,4.4
"06","04","000055","Napa County","1991","03","11","Not adj","Not Prelim","2019",55500,51900,3600,6.5
"06","04","000055","Napa County","1991","03","12","Not adj","Not Prelim","2019",55200,51700,3500,6.4
"06","04","000055","Napa County","1992","01","00","Not adj","Not Prelim","2019",57500,53400,4100,7.2
"06","04","000055","Napa County","1992","03","01","Not adj","Not Prelim","2019",55900,51900,4000,7.1
"06","04","000055","Napa County","1992","03","02","Not adj","Not Prelim","2019",56600,52200,4400,7.8
"06","04","000055","Napa County","1992","03","03","Not adj","Not Prelim","2019",56500,52500,4000,7.1
"06","04","000055","Napa County","1992","03","04","Not adj","Not Prelim","2019",56400,52700,3700,6.6
"06","04","000055","Napa County","1992","03","05","Not adj","Not Prelim","2019",56300,53100,3200,5.7
"06","04","000055","Napa County","1992","03","06","Not adj","Not Prelim","2019",57500,54000,3500,6.1
"06","04","000055","Napa County","1992","03","07","Not adj","Not Prelim","2019",59200,55000,4300,7.2
"06","04","000055","Napa County","1992","03","08","Not adj","Not Prelim","2019",58800,54700,4100,6.9
"06","04","000055","Napa County","1992","03","09","Not adj","Not Prelim","2019",57700,54500,3200,5.6
"06","04","000055","Napa County","1992","03","10","Not adj","Not Prelim","2019",58900,54200,4700,8.0
"06","04","000055","Napa County","1992","03","11","Not adj","Not Prelim","2019",58500,53300,5200,8.9
"06","04","000055","Napa County","1992","03","12","Not adj","Not Prelim","2019",58100,53100,5100,8.7
"06","04","000055","Napa County","1993","01","00","Not adj","Not Prelim","2019",58000,53500,4600,7.9
"06","04","000055","Napa County","1993","03","01","Not adj","Not Prelim","2019",57600,52500,5100,8.9
"06","04","000055","Napa County","1993","03","02","Not adj","Not Prelim","2019",57400,52500,4900,8.6
"06","04","000055","Napa County","1993","03","03","Not adj","Not Prelim","2019",57600,52800,4800,8.3
"06","04","000055","Napa County","1993","03","04","Not adj","Not Prelim","2019",57200,52600,4600,8.0
"06","04","000055","Napa County","1993","03","05","Not adj","Not Prelim","2019",56800,53200,3600,6.4
"06","04","000055","Napa County","1993","03","06","Not adj","Not Prelim","2019",57900,54000,3900,6.8
"06","04","000055","Napa County","1993","03","07","Not adj","Not Prelim","2019",59500,54800,4700,8.0
"06","04","000055","Napa County","1993","03","08","Not adj","Not Prelim","2019",59700,54900,4800,8.1
"06","04","000055","Napa County","1993","03","09","Not adj","Not Prelim","2019",57900,54200,3700,6.3
"06","04","000055","Napa County","1993","03","10","Not adj","Not Prelim","2019",58700,53900,4800,8.2
"06","04","000055","Napa County","1993","03","11","Not adj","Not Prelim","2019",58500,53200,5200,8.9
"06","04","000055","Napa County","1993","03","12","Not adj","Not Prelim","2019",57400,52900,4600,7.9
"06","04","000055","Napa County","1994","01","00","Not adj","Not Prelim","2019",57800,53800,4000,6.9
"06","04","000055","Napa County","1994","03","01","Not adj","Not Prelim","2019",56900,52400,4500,8.0
"06","04","000055","Napa County","1994","03","02","Not adj","Not Prelim","2019",57000,52800,4200,7.4
"06","04","000055","Napa County","1994","03","03","Not adj","Not Prelim","2019",56700,52600,4100,7.3
"06","04","000055","Napa County","1994","03","04","Not adj","Not Prelim","2019",56700,52800,3900,6.9
"06","04","000055","Napa County","1994","03","05","Not adj","Not Prelim","2019",56900,53500,3400,5.9
"06","04","000055","Napa County","1994","03","06","Not adj","Not Prelim","2019",57500,53900,3600,6.3
"06","04","000055","Napa County","1994","03","07","Not adj","Not Prelim","2019",59000,54900,4100,7.0
"06","04","000055","Napa County","1994","03","08","Not adj","Not Prelim","2019",59000,54700,4300,7.3
"06","04","000055","Napa County","1994","03","09","Not adj","Not Prelim","2019",58100,54800,3300,5.7
"06","04","000055","Napa County","1994","03","10","Not adj","Not Prelim","2019",58500,55200,3300,5.6
"06","04","000055","Napa County","1994","03","11","Not adj","Not Prelim","2019",58900,54200,4800,8.1
"06","04","000055","Napa County","1994","03","12","Not adj","Not Prelim","2019",58100,54000,4100,7.1
"06","04","000055","Napa County","1995","01","00","Not adj","Not Prelim","2019",57200,53700,3500,6.2
"06","04","000055","Napa County","1995","03","01","Not adj","Not Prelim","2019",57400,52600,4800,8.4
"06","04","000055","Napa County","1995","03","02","Not adj","Not Prelim","2019",56900,53300,3600,6.3
"06","04","000055","Napa County","1995","03","03","Not adj","Not Prelim","2019",56900,53100,3800,6.6
"06","04","000055","Napa County","1995","03","04","Not adj","Not Prelim","2019",56500,52800,3600,6.5
"06","04","000055","Napa County","1995","03","05","Not adj","Not Prelim","2019",56300,53300,3000,5.3
"06","04","000055","Napa County","1995","03","06","Not adj","Not Prelim","2019",57200,54000,3200,5.5
"06","04","000055","Napa County","1995","03","07","Not adj","Not Prelim","2019",57700,54500,3200,5.6
"06","04","000055","Napa County","1995","03","08","Not adj","Not Prelim","2019",58000,54600,3400,5.9
"06","04","000055","Napa County","1995","03","09","Not adj","Not Prelim","2019",57300,54300,3000,5.3
"06","04","000055","Napa County","1995","03","10","Not adj","Not Prelim","2019",57600,54800,2800,4.8
"06","04","000055","Napa County","1995","03","11","Not adj","Not Prelim","2019",58000,53800,4200,7.3
"06","04","000055","Napa County","1995","03","12","Not adj","Not Prelim","2019",57000,53100,3900,6.9
"06","04","000055","Napa County","1996","01","00","Not adj","Not Prelim","2019",58100,54500,3500,6.0
"06","04","000055","Napa County","1996","03","01","Not adj","Not Prelim","2019",56500,52400,4100,7.3
"06","04","000055","Napa County","1996","03","02","Not adj","Not Prelim","2019",56500,53000,3500,6.2
"06","04","000055","Napa County","1996","03","03","Not adj","Not Prelim","2019",57000,53300,3600,6.4
"06","04","000055","Napa County","1996","03","04","Not adj","Not Prelim","2019",56400,52900,3500,6.2
"06","04","000055","Napa County","1996","03","05","Not adj","Not Prelim","2019",57300,54300,3100,5.3
"06","04","000055","Napa County","1996","03","06","Not adj","Not Prelim","2019",58100,55300,2900,4.9
"06","04","000055","Napa County","1996","03","07","Not adj","Not Prelim","2019",59200,55800,3400,5.8
"06","04","000055","Napa County","1996","03","08","Not adj","Not Prelim","2019",59100,55700,3400,5.7
"06","04","000055","Napa County","1996","03","09","Not adj","Not Prelim","2019",58900,56100,2900,4.9
"06","04","000055","Napa County","1996","03","10","Not adj","Not Prelim","2019",59000,55700,3300,5.6
"06","04","000055","Napa County","1996","03","11","Not adj","Not Prelim","2019",59600,55200,4400,7.4
"06","04","000055","Napa County","1996","03","12","Not adj","Not Prelim","2019",59000,55000,4100,6.9
"06","04","000055","Napa County","1997","01","00","Not adj","Not Prelim","2019",59200,56100,3000,5.1
"06","04","000055","Napa County","1997","03","01","Not adj","Not Prelim","2019",57900,53800,4100,7.0
"06","04","000055","Napa County","1997","03","02","Not adj","Not Prelim","2019",57900,54300,3600,6.1
"06","04","000055","Napa County","1997","03","03","Not adj","Not Prelim","2019",58300,55100,3200,5.5
"06","04","000055","Napa County","1997","03","04","Not adj","Not Prelim","2019",57600,54800,2800,4.9
"06","04","000055","Napa County","1997","03","05","Not adj","Not Prelim","2019",58100,55700,2400,4.2
"06","04","000055","Napa County","1997","03","06","Not adj","Not Prelim","2019",59000,56400,2600,4.4
"06","04","000055","Napa County","1997","03","07","Not adj","Not Prelim","2019",60100,56900,3200,5.4
"06","04","000055","Napa County","1997","03","08","Not adj","Not Prelim","2019",59800,57100,2700,4.5
"06","04","000055","Napa County","1997","03","09","Not adj","Not Prelim","2019",60100,57700,2400,4.0
"06","04","000055","Napa County","1997","03","10","Not adj","Not Prelim","2019",60500,57300,3200,5.3
"06","04","000055","Napa County","1997","03","11","Not adj","Not Prelim","2019",60500,57200,3300,5.5
"06","04","000055","Napa County","1997","03","12","Not adj","Not Prelim","2019",60200,57100,3100,5.1
"06","04","000055","Napa County","1998","01","00","Not adj","Not Prelim","2019",60500,58000,2400,4.0
"06","04","000055","Napa County","1998","03","01","Not adj","Not Prelim","2019",58800,55600,3300,5.5
"06","04","000055","Napa County","1998","03","02","Not adj","Not Prelim","2019",59100,56100,3000,5.1
"06","04","000055","Napa County","1998","03","03","Not adj","Not Prelim","2019",59400,56800,2600,4.5
"06","04","000055","Napa County","1998","03","04","Not adj","Not Prelim","2019",59600,57300,2300,3.9
"06","04","000055","Napa County","1998","03","05","Not adj","Not Prelim","2019",60000,58000,2000,3.4
"06","04","000055","Napa County","1998","03","06","Not adj","Not Prelim","2019",60700,58400,2300,3.8
"06","04","000055","Napa County","1998","03","07","Not adj","Not Prelim","2019",61200,58900,2300,3.7
"06","04","000055","Napa County","1998","03","08","Not adj","Not Prelim","2019",61300,59100,2200,3.5
"06","04","000055","Napa County","1998","03","09","Not adj","Not Prelim","2019",61400,59400,2100,3.4
"06","04","000055","Napa County","1998","03","10","Not adj","Not Prelim","2019",61300,59400,1900,3.1
"06","04","000055","Napa County","1998","03","11","Not adj","Not Prelim","2019",61500,58900,2600,4.2
"06","04","000055","Napa County","1998","03","12","Not adj","Not Prelim","2019",61400,58700,2700,4.3
"06","04","000055","Napa County","1999","01","00","Not adj","Not Prelim","2019",62200,60100,2100,3.3
"06","04","000055","Napa County","1999","03","01","Not adj","Not Prelim","2019",60600,58000,2700,4.4
"06","04","000055","Napa County","1999","03","02","Not adj","Not Prelim","2019",61000,58400,2500,4.1
"06","04","000055","Napa County","1999","03","03","Not adj","Not Prelim","2019",61300,58900,2400,3.9
"06","04","000055","Napa County","1999","03","04","Not adj","Not Prelim","2019",61400,59200,2300,3.7
"06","04","000055","Napa County","1999","03","05","Not adj","Not Prelim","2019",61900,60200,1600,2.7
"06","04","000055","Napa County","1999","03","06","Not adj","Not Prelim","2019",62600,60700,1900,3.0
"06","04","000055","Napa County","1999","03","07","Not adj","Not Prelim","2019",62900,60900,1900,3.1
"06","04","000055","Napa County","1999","03","08","Not adj","Not Prelim","2019",62700,60800,1900,3.0
"06","04","000055","Napa County","1999","03","09","Not adj","Not Prelim","2019",62200,60600,1600,2.6
"06","04","000055","Napa County","1999","03","10","Not adj","Not Prelim","2019",63100,61600,1500,2.4
"06","04","000055","Napa County","1999","03","11","Not adj","Not Prelim","2019",63300,61100,2200,3.5
"06","04","000055","Napa County","1999","03","12","Not adj","Not Prelim","2019",62900,60800,2200,3.4
"06","04","000055","Napa County","2000","01","00","Not adj","Not Prelim","2019",66700,64300,2400,3.6
"06","04","000055","Napa County","2000","03","01","Not adj","Not Prelim","2019",64500,61700,2800,4.3
"06","04","000055","Napa County","2000","03","02","Not adj","Not Prelim","2019",65000,62400,2600,4.0
"06","04","000055","Napa County","2000","03","03","Not adj","Not Prelim","2019",66100,63500,2700,4.1
"06","04","000055","Napa County","2000","03","04","Not adj","Not Prelim","2019",66900,64700,2200,3.3
"06","04","000055","Napa County","2000","03","05","Not adj","Not Prelim","2019",67300,65100,2200,3.2
"06","04","000055","Napa County","2000","03","06","Not adj","Not Prelim","2019",68000,65600,2400,3.5
"06","04","000055","Napa County","2000","03","07","Not adj","Not Prelim","2019",67900,65300,2600,3.8
"06","04","000055","Napa County","2000","03","08","Not adj","Not Prelim","2019",67400,65000,2400,3.6
"06","04","000055","Napa County","2000","03","09","Not adj","Not Prelim","2019",68000,65900,2100,3.1
"06","04","000055","Napa County","2000","03","10","Not adj","Not Prelim","2019",67800,65700,2100,3.1
"06","04","000055","Napa County","2000","03","11","Not adj","Not Prelim","2019",66200,63700,2500,3.8
"06","04","000055","Napa County","2000","03","12","Not adj","Not Prelim","2019",65200,62900,2300,3.5
"06","04","000055","Napa County","2001","01","00","Not adj","Not Prelim","2019",70400,67800,2600,3.6
"06","04","000055","Napa County","2001","03","01","Not adj","Not Prelim","2019",67700,65100,2700,3.9
"06","04","000055","Napa County","2001","03","02","Not adj","Not Prelim","2019",68700,66300,2300,3.4
"06","04","000055","Napa County","2001","03","03","Not adj","Not Prelim","2019",69100,66700,2500,3.5
"06","04","000055","Napa County","2001","03","04","Not adj","Not Prelim","2019",69900,67700,2200,3.2
"06","04","000055","Napa County","2001","03","05","Not adj","Not Prelim","2019",71000,69000,2000,2.8
"06","04","000055","Napa County","2001","03","06","Not adj","Not Prelim","2019",72300,69900,2400,3.3
"06","04","000055","Napa County","2001","03","07","Not adj","Not Prelim","2019",72300,69800,2500,3.4
"06","04","000055","Napa County","2001","03","08","Not adj","Not Prelim","2019",71000,68500,2600,3.6
"06","04","000055","Napa County","2001","03","09","Not adj","Not Prelim","2019",72300,69800,2400,3.4
"06","04","000055","Napa County","2001","03","10","Not adj","Not Prelim","2019",72000,69300,2600,3.7
"06","04","000055","Napa County","2001","03","11","Not adj","Not Prelim","2019",69500,66200,3300,4.7
"06","04","000055","Napa County","2001","03","12","Not adj","Not Prelim","2019",68800,65600,3200,4.6
"06","04","000055","Napa County","2002","01","00","Not adj","Not Prelim","2019",71100,67900,3200,4.5
"06","04","000055","Napa County","2002","03","01","Not adj","Not Prelim","2019",68100,64600,3500,5.2
"06","04","000055","Napa County","2002","03","02","Not adj","Not Prelim","2019",69700,66600,3100,4.4
"06","04","000055","Napa County","2002","03","03","Not adj","Not Prelim","2019",70000,66700,3200,4.6
"06","04","000055","Napa County","2002","03","04","Not adj","Not Prelim","2019",70900,67900,3000,4.2
"06","04","000055","Napa County","2002","03","05","Not adj","Not Prelim","2019",72100,69400,2700,3.7
"06","04","000055","Napa County","2002","03","06","Not adj","Not Prelim","2019",72900,69800,3100,4.3
"06","04","000055","Napa County","2002","03","07","Not adj","Not Prelim","2019",73400,70200,3200,4.4
"06","04","000055","Napa County","2002","03","08","Not adj","Not Prelim","2019",72900,69600,3300,4.5
"06","04","000055","Napa County","2002","03","09","Not adj","Not Prelim","2019",73100,70100,3000,4.1
"06","04","000055","Napa County","2002","03","10","Not adj","Not Prelim","2019",72300,69200,3000,4.2
"06","04","000055","Napa County","2002","03","11","Not adj","Not Prelim","2019",69600,65800,3800,5.4
"06","04","000055","Napa County","2002","03","12","Not adj","Not Prelim","2019",68900,65300,3600,5.3
"06","04","000055","Napa County","2003","01","00","Not adj","Not Prelim","2019",70700,67300,3400,4.8
"06","04","000055","Napa County","2003","03","01","Not adj","Not Prelim","2019",68500,64700,3800,5.5
"06","04","000055","Napa County","2003","03","02","Not adj","Not Prelim","2019",69600,66100,3500,5.1
"06","04","000055","Napa County","2003","03","03","Not adj","Not Prelim","2019",69600,66100,3500,5.1
"06","04","000055","Napa County","2003","03","04","Not adj","Not Prelim","2019",70300,66900,3300,4.7
"06","04","000055","Napa County","2003","03","05","Not adj","Not Prelim","2019",70500,67600,3000,4.2
"06","04","000055","Napa County","2003","03","06","Not adj","Not Prelim","2019",71700,68200,3400,4.8
"06","04","000055","Napa County","2003","03","07","Not adj","Not Prelim","2019",72100,68800,3400,4.7
"06","04","000055","Napa County","2003","03","08","Not adj","Not Prelim","2019",71500,68100,3400,4.7
"06","04","000055","Napa County","2003","03","09","Not adj","Not Prelim","2019",72000,68900,3100,4.4
"06","04","000055","Napa County","2003","03","10","Not adj","Not Prelim","2019",72500,69300,3100,4.3
"06","04","000055","Napa County","2003","03","11","Not adj","Not Prelim","2019",70500,66700,3800,5.4
"06","04","000055","Napa County","2003","03","12","Not adj","Not Prelim","2019",69200,65700,3500,5.1
"06","04","000055","Napa County","2004","01","00","Not adj","Not Prelim","2019",71200,67800,3400,4.7
"06","04","000055","Napa County","2004","03","01","Not adj","Not Prelim","2019",69700,65800,3900,5.6
"06","04","000055","Napa County","2004","03","02","Not adj","Not Prelim","2019",69900,66300,3600,5.2
"06","04","000055","Napa County","2004","03","03","Not adj","Not Prelim","2019",70300,66500,3800,5.4
"06","04","000055","Napa County","2004","03","04","Not adj","Not Prelim","2019",70700,67500,3200,4.5
"06","04","000055","Napa County","2004","03","05","Not adj","Not Prelim","2019",71500,68500,3000,4.1
"06","04","000055","Napa County","2004","03","06","Not adj","Not Prelim","2019",72600,69300,3300,4.5
"06","04","000055","Napa County","2004","03","07","Not adj","Not Prelim","2019",72000,68600,3400,4.7
"06","04","000055","Napa County","2004","03","08","Not adj","Not Prelim","2019",72500,69400,3100,4.3
"06","04","000055","Napa County","2004","03","09","Not adj","Not Prelim","2019",73600,70700,2900,3.9
"06","04","000055","Napa County","2004","03","10","Not adj","Not Prelim","2019",71900,68800,3100,4.4
"06","04","000055","Napa County","2004","03","11","Not adj","Not Prelim","2019",70200,66600,3600,5.1
"06","04","000055","Napa County","2004","03","12","Not adj","Not Prelim","2019",69100,65700,3500,5.0
"06","04","000055","Napa County","2005","01","00","Not adj","Not Prelim","2019",71300,68200,3100,4.4
"06","04","000055","Napa County","2005","03","01","Not adj","Not Prelim","2019",69400,65700,3700,5.3
"06","04","000055","Napa County","2005","03","02","Not adj","Not Prelim","2019",70100,66500,3500,5.0
"06","04","000055","Napa County","2005","03","03","Not adj","Not Prelim","2019",70200,66900,3400,4.8
"06","04","000055","Napa County","2005","03","04","Not adj","Not Prelim","2019",71100,68100,3000,4.2
"06","04","000055","Napa County","2005","03","05","Not adj","Not Prelim","2019",72400,69600,2800,3.9
"06","04","000055","Napa County","2005","03","06","Not adj","Not Prelim","2019",72800,69700,3100,4.2
"06","04","000055","Napa County","2005","03","07","Not adj","Not Prelim","2019",72700,69600,3100,4.3
"06","04","000055","Napa County","2005","03","08","Not adj","Not Prelim","2019",72400,69500,3000,4.1
"06","04","000055","Napa County","2005","03","09","Not adj","Not Prelim","2019",72500,69700,2900,4.0
"06","04","000055","Napa County","2005","03","10","Not adj","Not Prelim","2019",72900,70100,2800,3.8
"06","04","000055","Napa County","2005","03","11","Not adj","Not Prelim","2019",70600,67400,3200,4.5
"06","04","000055","Napa County","2005","03","12","Not adj","Not Prelim","2019",68900,65900,3000,4.3
"06","04","000055","Napa County","2006","01","00","Not adj","Not Prelim","2019",71700,68900,2800,3.9
"06","04","000055","Napa County","2006","03","01","Not adj","Not Prelim","2019",68300,65200,3100,4.6
"06","04","000055","Napa County","2006","03","02","Not adj","Not Prelim","2019",69600,66600,3000,4.3
"06","04","000055","Napa County","2006","03","03","Not adj","Not Prelim","2019",70200,67200,3000,4.2
"06","04","000055","Napa County","2006","03","04","Not adj","Not Prelim","2019",70000,67000,2900,4.2
"06","04","000055","Napa County","2006","03","05","Not adj","Not Prelim","2019",72100,69700,2400,3.4
"06","04","000055","Napa County","2006","03","06","Not adj","Not Prelim","2019",73100,70400,2700,3.6
"06","04","000055","Napa County","2006","03","07","Not adj","Not Prelim","2019",73800,70900,2800,3.8
"06","04","000055","Napa County","2006","03","08","Not adj","Not Prelim","2019",72600,69900,2700,3.7
"06","04","000055","Napa County","2006","03","09","Not adj","Not Prelim","2019",73400,71000,2500,3.4
"06","04","000055","Napa County","2006","03","10","Not adj","Not Prelim","2019",74500,72200,2400,3.2
"06","04","000055","Napa County","2006","03","11","Not adj","Not Prelim","2019",72000,69200,2800,3.9
"06","04","000055","Napa County","2006","03","12","Not adj","Not Prelim","2019",70700,67900,2800,4.0
"06","04","000055","Napa County","2007","01","00","Not adj","Not Prelim","2019",73200,70300,2900,4.0
"06","04","000055","Napa County","2007","03","01","Not adj","Not Prelim","2019",70900,67700,3200,4.5
"06","04","000055","Napa County","2007","03","02","Not adj","Not Prelim","2019",71200,68200,3000,4.3
"06","04","000055","Napa County","2007","03","03","Not adj","Not Prelim","2019",71500,68600,2900,4.1
"06","04","000055","Napa County","2007","03","04","Not adj","Not Prelim","2019",72700,70000,2700,3.7
"06","04","000055","Napa County","2007","03","05","Not adj","Not Prelim","2019",73300,70800,2500,3.4
"06","04","000055","Napa County","2007","03","06","Not adj","Not Prelim","2019",74300,71500,2800,3.8
"06","04","000055","Napa County","2007","03","07","Not adj","Not Prelim","2019",75100,72200,3000,3.9
"06","04","000055","Napa County","2007","03","08","Not adj","Not Prelim","2019",73900,71100,2900,3.9
"06","04","000055","Napa County","2007","03","09","Not adj","Not Prelim","2019",75100,72400,2800,3.7
"06","04","000055","Napa County","2007","03","10","Not adj","Not Prelim","2019",76100,73200,2800,3.7
"06","04","000055","Napa County","2007","03","11","Not adj","Not Prelim","2019",73100,69700,3300,4.6
"06","04","000055","Napa County","2007","03","12","Not adj","Not Prelim","2019",71600,68200,3400,4.8
"06","04","000055","Napa County","2008","01","00","Not adj","Not Prelim","2019",75500,71700,3900,5.1
"06","04","000055","Napa County","2008","03","01","Not adj","Not Prelim","2019",73500,69700,3700,5.1
"06","04","000055","Napa County","2008","03","02","Not adj","Not Prelim","2019",73400,70100,3400,4.6
"06","04","000055","Napa County","2008","03","03","Not adj","Not Prelim","2019",74200,70800,3500,4.7
